id,added,edited,beerdb_id,name,brewer,style,edition,abv,calories_oz,carbs_oz,original_gravity,specific_gravity,description,image,untappd_beer_id
3619,2013-07-09 00:12:47.155327+00:00,2013-07-09 00:12:47.187193+00:00,,Full Moon Belgian White Ale,895,68,,7.9000000000000004,,,,,"A Belgium Wheat Ale, Spiced With Orange Reel & Coriander, Strong & Smooth",,
3620,2013-07-09 00:12:47.229414+00:00,2013-07-09 00:12:47.238058+00:00,,UpRiver Lager,895,97,,,,,,,"A Light American Lager, Our Lightest, Lowest Carb. Beer",,
3621,2013-07-09 00:12:47.266415+00:00,2013-07-09 00:12:47.322774+00:00,,Skyline Stout,895,1,,4.2999999999999998,,,,,"Watch Your Pint Cascade From Brown to Black, As This Chocolaty Settles, Creamy, Dark, Not Too Bitter Finish",,
3622,2013-07-09 00:12:47.331184+00:00,2013-07-09 00:12:47.364637+00:00,,Scorpion Amber Ale,895,34,,,,,,,"A Full Body Ale Balanced With Assertive Oregon Hops, Deep Amber In Color",,
3623,2013-07-09 00:12:47.380745+00:00,2013-07-09 00:12:47.470240+00:00,,Dry Heat Hefeweizen,895,51,,,,,,,70% Wheat Malt Makes This A Light & Refreshing Ale For A Hot Day!,,
3624,2013-07-09 00:12:47.520906+00:00,2013-07-09 00:12:47.533562+00:00,,Bock Dark,896,91,,,,,,,,,
3625,2013-07-09 00:12:47.567380+00:00,2013-07-09 00:12:47.583077+00:00,,Wheat,896,96,,,,,,,,,
3626,2013-07-09 00:12:47.602507+00:00,2013-07-09 00:12:47.621056+00:00,,Red Ale,896,34,,,,,,,,,
3627,2013-07-09 00:12:47.647078+00:00,2013-07-09 00:12:47.671951+00:00,,American Pilsner,896,1,,,,,,,,,
3628,2013-07-09 00:12:47.691559+00:00,2013-07-09 00:12:47.711434+00:00,,Strong Ox,897,1,,,,,,,,,
3629,2013-07-09 00:12:47.760827+00:00,2013-07-09 00:12:47.899490+00:00,,Lager Beer,898,96,,5.0,,,,,,,
3630,2013-07-09 00:12:47.921946+00:00,2013-07-09 00:12:47.943673+00:00,,Mythos Hellenic Lager,899,1,,5.0,,,,,,,
3631,2013-07-09 00:12:48.249074+00:00,2013-07-09 00:12:48.266801+00:00,,Urbock,901,91,,,,,,,,,
3632,2013-07-09 00:12:48.279868+00:00,2013-07-09 00:12:48.309493+00:00,,Porter,902,26,,,,,,,,,
3633,2013-07-09 00:12:48.321885+00:00,2013-07-09 00:12:48.339492+00:00,,Cardinal Pale Ale,902,27,,,,,,,,,
3634,2013-07-09 00:12:48.362875+00:00,2013-07-09 00:12:48.383012+00:00,,Red Sled Winter Ale,902,1,,,,,,,,,
3635,2013-07-09 00:12:48.414356+00:00,2013-07-09 00:12:48.432502+00:00,,Brunette Nut Brown Ale,902,39,,,,,,,,,
3636,2013-07-09 00:12:48.450392+00:00,2013-07-09 00:12:48.465392+00:00,,Irish Red,902,1,,,,,,,,,
3637,2013-07-09 00:12:48.513081+00:00,2013-07-09 00:12:48.534101+00:00,,Belgian Wit,902,1,,,,,,,,,
3638,2013-07-09 00:12:48.595926+00:00,2013-07-09 00:12:48.600598+00:00,,EOS Hefeweizen,902,51,,,,,,,,,
3639,2013-07-09 00:12:48.608445+00:00,2013-07-09 00:12:48.612924+00:00,,India Pale Ale,902,27,,,,,,,,,
3640,2013-07-09 00:12:48.639652+00:00,2013-07-09 00:12:48.643769+00:00,,Paddywhack IPA,903,32,,6.5,,,,,,,
3641,2013-07-09 00:12:48.666257+00:00,2013-07-09 00:12:48.682974+00:00,,Old Growler,904,26,,6.5,,,,,,,
3642,2013-07-09 00:12:48.805253+00:00,2013-07-09 00:12:48.810854+00:00,,Augustinian Ale,904,1,,5.2000000000000002,,,,,,,
3643,2013-07-09 00:12:48.844263+00:00,2013-07-09 00:12:48.871916+00:00,,Solidarity,905,43,,,,,,,,,
3644,2013-07-09 00:12:48.903366+00:00,2013-07-09 00:12:48.916272+00:00,,Big Shot Seasonal Ale,906,26,,,,,,,,,
3645,2013-07-09 00:12:48.988682+00:00,2013-07-09 00:12:49.016255+00:00,,La Folie Falling Rock,906,1,,6.0,,,,,,,
3646,2013-07-09 00:12:49.031639+00:00,2013-07-09 00:12:49.049594+00:00,,Sunshine Wheat,906,117,,4.7999999999999998,,,,,"SUNSHINE WHEAT is a great beer for trouncing thirst.  Yet, it has a depth of character that inspires a quiet momentÃ¢â‚¬â„¢s reflection. Sunshine Wheat swirls in the mouth with ripples of coriander and orange peel tartness, settling nicely into a tranquil sea of apple and honey tones.  A filtered wheat beer, Sunshine offers a crisp, refreshing alternative to heavier-bodied heffe-weizens.",,
3647,2013-07-09 00:12:49.067628+00:00,2013-07-09 00:12:49.168071+00:00,,Skinny Dip,906,38,,4.2000000000000002,,,,,"Ever tried a Skinny Dip? You wouldn't be alone. Featured by both Men's Journal and the Today Show as a favorite summer brew, this full-bodied, highly drinkable beer makes a splash every summer in our Seasonal line-up. Cascade hops frolic with a hint of lime leaf, giving the beer complexity that's surprisingly refreshing.",,
3648,2013-07-09 00:12:49.200947+00:00,2013-07-09 00:12:49.210464+00:00,,Mothership Wit,906,1,,4.7999999999999998,,,,,"Our first venture into organically-produced beer, Mothership Wit Organic Wheat Beer elevates the zesty Wit or White beers of Belgium. Our far-flung Beer Rangers affectionately refer to our Fort Collins brewery as the Mothership, a name that conjures images of earth shot from space and the interconnectivity of it all. Mothership Wit is brewed with wheat and barley malt, as well as coriander and orange peel spicing resulting in a balance of citrus and sour flavors held in suspension by a bright burst of carbonation.",,
3649,2013-07-09 00:12:49.284060+00:00,2013-07-09 00:12:49.309350+00:00,,New Belgium Trippel Belgian Style Ale,906,62,,8.5,,,,,"Our Trippel Belgian Style Ale (pronounced triple) opens with a bold blast of hops that slowly gives way to the fruity esters implied by our Belgian yeast strain. The Three Graces hand-painted on the label are ZeusÃ¢â‚¬â„¢s daughters Aglaia (splendor), Euphrosyne (mirth) and Thalia (good cheer). In the Belgian tradition of brewing singles, doubles and triples, Trippel is the strongest with the longest fermentation. Remarkably smooth and complex, our bottle-conditioned Trippel is spiced with a trace of coriander.",,
3650,2013-07-09 00:12:49.344935+00:00,2013-07-09 00:12:49.353321+00:00,,Abbey Belgian Style Ale,906,61,,7.0,,,,,"Winner of four World Beer Cup medals and eight medals at the Great American Beer Fest, Abbey Belgian Ale is the Mark Spitz of New BelgiumÃ¢â‚¬â„¢s lineup - but it didnÃ¢â‚¬â„¢t start out that way. When Jeff and Kim first sampled the beer at the Lyons Folks Fest, reviews were mixed at best. One of founder JeffÃ¢â‚¬â„¢s first two Belgian style homebrews (along with Fat Tire), Abbey is a Belgian dubbel (or double) brewed with six different malts and an authentic Belgian yeast strain. Abbey is bottle-conditioned, weighs in at 7.0% alcohol by volume, and pairs well with chocolate (or boldly served by itself) for dessert.",,
3651,2013-07-09 00:12:49.380600+00:00,2013-07-09 00:12:49.399045+00:00,,2° Below,906,6,,6.5999999999999996,,,,,"Pull on your wool socks and crack open a 2° Below Ale. This tasty winter warmer started life as a small batch beer brewed for the Al Johnson Uphill Downhill Ã¢â‚¬â€œ a telemark ski race in Crested Butte, Colorado. The Uphill Downhill celebrates the exploits of Al Johnson, letter carrier extraordinaire, who delivered mail by ski in the late 1800Ã¢â‚¬â„¢s. Dry hopping during fermentation creates a floral nose with a hint of pepper and spicy, subtle undertones. 2° Below provides a bright, hoppy palate and a cheery warm afterglow.",,
3652,2013-07-09 00:12:49.519624+00:00,2013-07-09 00:12:49.548981+00:00,,Blue Paddle Pilsener,906,78,,4.7999999999999998,,,,,"Climb on in and grab a paddle. Our first foray into lagered beers, Blue Paddle Pilsener-Lager, is a Czech style pilsener with a refreshing crispness from noble hops and a rich, malty finish. â€˜Blue PaddleÃ¢â‚¬â„¢ refers to the implement our warehouse managerÃ¢â‚¬â„¢s Grandma once used to lovingly paddle his a** when she caught him stealing sips of her beer. With more body than a traditional Belgian pils, Blue Paddle is reflective of EuropeÃ¢â‚¬â„¢s finest pilseners.",,
3653,2013-07-09 00:12:49.574955+00:00,2013-07-09 00:12:49.587527+00:00,,La Folie,906,1,,6.0,,,,,"La Folie Wood-Aged Biere, is our original wood-conditioned beer, resting in French Oak barrels between one and three years before being bottled. . Peter Bouckaert, came to us from Rodenbach Ã¢â‚¬â€œ home of the fabled sour red. Our La Folie emulates the spontaneous fermentation beers of PeterÃ¢â‚¬â„¢s beloved Flanders with sour apple notes, a dry effervescence, and earthy undertones. New in 2010, we'll do a single bottling of La Folie for the year. Collect the 22oz unique to 2010 designed bottle and start a yearly wood-aged collection of goodness.",,
3654,2013-07-09 00:12:49.623127+00:00,2013-07-09 00:12:49.649913+00:00,,Saison,906,1,,,,,,,,,
3655,2013-07-09 00:12:49.667867+00:00,2013-07-09 00:12:49.688947+00:00,,1554 Enlightened Black Ale,906,73,,5.5,,,,,"Born of a flood and centuries-old Belgian text, 1554 Enlightened Black Ale uses a light lager yeast strain and dark chocolaty malts to redefine what dark beer can be. In 1997, a Fort Collins flood destroyed the original recipe our researcher, Phil Benstein, found in the library. So Phil and brewmaster, Peter Bouckaert, traveled to Belgium to retrieve this unique style lost to the ages. Their first challenge was deciphering antiquated script and outdated units of measurement, but trial and error (and many months of in-house sampling) culminated in 1554, a highly quaffable dark beer with a moderate body and mouthfeel.",,
3656,2013-07-09 00:12:49.738515+00:00,2013-07-09 00:12:49.743563+00:00,,Frambozen,906,71,,,,,,,,,
3657,2013-07-09 00:12:49.751596+00:00,2013-07-09 00:12:49.765664+00:00,,Ranger India Pale Ale,906,32,,6.5,,,,,"Ever met a New Belgium Beer Ranger? They are our beloved folks out in the field. Spanning all 26 of our states from the Pacific to the Atlantic, our Beer Rangers do their best to protect, to pour and to partake. And explore many a beer from many a brewery, they do. The fellows up in the Northwest kept calling for Ã¢â‚¬Å“more hops!Ã¢â‚¬Â Soon it became a common theme across the land. Rangers, fans and craft lovers everywhere were searching for hoppier beers. 

So, here it finally is Ã¢â‚¬â€œ New BelgiumÃ¢â‚¬â„¢s foray into the true American India Pale Ales. Bring out the hops! This clear amber beauty bursts at the starting gate with an abundance of hops: Cascade (citrus), Chinook (floral/citrus), and Simcoe (fruity) lead off the beer, with Cascade added again for an intense dry hop flavor. Brewed with pale and dark caramel malts that harmonize the hop flavor from start to finish, Ranger is a sessionable splendor for all you hopinistas. Thank your Beer Ranger!",,
3658,2013-07-09 00:12:49.791507+00:00,2013-07-09 00:12:49.805304+00:00,,Edison Light Beer,907,96,,,,,,,,,
3659,2013-07-09 00:12:49.822925+00:00,2013-07-09 00:12:49.832748+00:00,,Smoked Rye Bock,908,96,,,,,,,,,
3660,2013-07-09 00:12:49.949539+00:00,2013-07-09 00:12:49.988341+00:00,,Imperial Stout,908,43,,,,,,,,,
3661,2013-07-09 00:12:50.067159+00:00,2013-07-09 00:12:50.094362+00:00,,Tripel,908,1,,10.0,,,,,,,
3662,2013-07-09 00:12:50.113319+00:00,2013-07-09 00:12:50.127132+00:00,,Native Ale,908,34,,,,,,,,,
3663,2013-07-09 00:12:50.168432+00:00,2013-07-09 00:12:50.193825+00:00,,Home Town Blonde,908,1,,,,,,,,,
3664,2013-07-09 00:12:50.213561+00:00,2013-07-09 00:12:50.227144+00:00,,Coffee Stout,908,43,,,,,,,,,
3665,2013-07-09 00:12:50.336467+00:00,2013-07-09 00:12:50.355429+00:00,,Symposium Eisbock,908,91,,,,,,,,,
3666,2013-07-09 00:12:50.366187+00:00,2013-07-09 00:12:50.373181+00:00,,Hop Hearty IPA,908,32,,6.2000000000000002,,,,,,,
3667,2013-07-09 00:12:50.381576+00:00,2013-07-09 00:12:50.398806+00:00,,Snowshoe Ale,908,39,,,,,,,,,
3668,2013-07-09 00:12:50.540305+00:00,2013-07-09 00:12:50.562897+00:00,,Solstice Wheat,908,51,,,,,,,,,
3669,2013-07-09 00:12:50.588311+00:00,2013-07-09 00:12:50.596392+00:00,,Staghorn Oktoberfest,908,85,,,,,,,,,
3670,2013-07-09 00:12:50.610462+00:00,2013-07-09 00:12:50.627093+00:00,,Wisconsin Belgian Red Brand,908,1,,,,,,,,,
3671,2013-07-09 00:12:50.652389+00:00,2013-07-09 00:12:50.768128+00:00,,Copper Kettle Weiss,908,51,,,,,,,,,
3672,2013-07-09 00:12:50.794895+00:00,2013-07-09 00:12:50.815966+00:00,,Uff-Da Bock,908,91,,6.75,,,,,,,
3673,2013-07-09 00:12:50.829846+00:00,2013-07-09 00:12:50.855669+00:00,,Norski Honey Bock,908,96,,,,,,,,,
3674,2013-07-09 00:12:50.866117+00:00,2013-07-09 00:12:50.884660+00:00,,Apple Ale,908,117,,,,,,,,,
3675,2013-07-09 00:12:50.916211+00:00,2013-07-09 00:12:50.953036+00:00,,Zwickel,908,96,,,,,,,,,
3676,2013-07-09 00:12:50.967649+00:00,2013-07-09 00:12:51.084554+00:00,,Totally Naked,908,96,,4.2000000000000002,,,,,"Pure and crisp this is a beer with nothing to hide. Wisconsin two-row barley malt ensures a mellow and smooth body. We imported Noble Hop varieties from Germany and the Czech Republic to ensure a fine mature aroma with no coarse bitterness. Expect this beer to pour a delicate golden hue that sparkles in the summer sun. This lager is brewed using all natural ingredients with no artificial additives of any kind. Kick back, relax and enjoy the simple unadorned flavor. This is beer at its most basic.",,
3677,2013-07-09 00:12:51.111445+00:00,2013-07-09 00:12:51.134680+00:00,,Edel-Pils,908,96,,,,,,,"Our little village brewery in New Glarus, Wisconsin is proud to offer to you Edel-Pils. This \Noble-Pilsner\"" is the creation of our brewmaster. He brought special yeast from Bavaria",,
3678,2013-07-09 00:12:51.150887+00:00,2013-07-09 00:12:51.182519+00:00,,Fat Squirrel Nut Brown Ale,908,39,,5.7999999999999998,,,,,"One deceptively spring like winter day, Brewmaster Dan walked home from the brewery, sat down to dinner and said, \Boy",,
3679,2013-07-09 00:12:51.198187+00:00,2013-07-09 00:12:51.219670+00:00,,Spotted Cow,908,34,,4.7999999999999998,,,,,"Cask conditioned ale has been the popular choice among brews since long before prohibition. We continue this pioneer spirit with our Wisconsin farmhouse ale. Brewed with flaked barley and the finest Wisconsin malts. We even give a nod to our farmers with a little hint of corn. 

Naturally cloudy we allow the yeast to remain in the bottle to enhance fullness of flavors, which cannot be duplicated otherwise. 

Expect this ale to be fun, fruity and satisfying. You know you're in Wisconsin when you see the Spotted Cow.",,
3680,2013-07-09 00:12:51.241014+00:00,2013-07-09 00:12:51.290531+00:00,,Mad Hatter IPA,909,32,,5.7999999999999998,,,,,"Dry-hopping provides a distinctive and floral hop aroma, while the lively and hoppy body is subtly balanced with delicious malt notes. HatterÃ¢â‚¬â„¢s hop character makes it a great fit for spicy dishes, bitter greens and beef.",,
3681,2013-07-09 00:12:51.299367+00:00,2013-07-09 00:12:51.310879+00:00,,Black Tulip,909,62,,9.0,,,,,"Golden in color with a slightly sweet body. Its ester-laden character reveals an enigmatic dance between Belgian ale yeast and candy sugar complimented by a pleasing dry finish. Black Tulip is a versatile beer for food. Enjoyable pairings include mild bleu cheeses, berries and other light desserts.",,
3682,2013-07-09 00:12:51.332567+00:00,2013-07-09 00:12:51.348303+00:00,,Red Tulip,909,1,,,,,,,"A red ale with rich and smooth flavors of malted barley, balanced by underlying hints of dark fruit. Brewed in homage to our hometown tulip festival, Red Tulip evokes springÃ¢â‚¬â„¢s renewing spirit. Excellent with roasted pork, red-meats and dried fruit.",,
3683,2013-07-09 00:12:51.374234+00:00,2013-07-09 00:12:51.489885+00:00,,Dragon's Milk,909,1,,9.0,,,,,"A barrel-aged, strong-ale with a soft and rich caramel-malt character intermingled with deep vanilla tones dancing in an oak bath. Unmistakably distinctive and hauntingly remarkable, DragonÃ¢â‚¬â„¢s MilkÃ¢â‚¬â„¢s warming complexity pairs well with smoked meats and cheeses, red meat, or a nice cigar.",,
3684,2013-07-09 00:12:51.512684+00:00,2013-07-09 00:12:51.537935+00:00,,Blue Goat,909,1,,7.5,,,,,"Chestnut in color with a nutty malt profile from its signature Munich malt. A muted hop presence and smooth caramelized body culminate in a clean, dry finish. Excellent choice for hearty meals with dark flavors and sauces. Grilled meats, musty cheeses or pecan pie.",,
3685,2013-07-09 00:12:51.557301+00:00,2013-07-09 00:12:51.602846+00:00,,Existential,909,36,,11.1,,,,,"Consider it an extremely hoppy barleywine, or a really big IPA. Either way, ten hop additions contribute to its lush and intriguing body. Aggressive dry-hopping brings a strong citrus character to the aroma. The flavor and smell of orange-blossoms pervade throughout the experience.",,
3686,2013-07-09 00:12:51.629867+00:00,2013-07-09 00:12:51.639104+00:00,,Pilgrim's Dole,909,36,,10.0,,,,,"PilgrimÃ¢â‚¬â„¢s Dole is a barleywine-style ale made with fifty percent wheat malt, or what we at New Holland call a wheatwine. PilgrimÃ¢â‚¬â„¢s Dole blends warming and slightly sweet flavors with a unique caramelized character. It would be an excellent accent to nutty dishes, fruit crisps or creme brulee.",,
3687,2013-07-09 00:12:51.653039+00:00,2013-07-09 00:12:51.675160+00:00,,Cabin Fever,909,39,,,,,,,"Robust in character yet smooth in delivery, Cabin Fever is a roasty brown ale and a hearty, comforting companion for long, mind-bending winters. Its rye, roast and raisin notes play off a subtle caramel sweetness and culminate in a dry finish. Excellent with roasts, stews, caramelized onions and snowfall.",,
3688,2013-07-09 00:12:51.696505+00:00,2013-07-09 00:12:51.721945+00:00,,Ichabod,909,36,,5.2000000000000002,,,,,"Ichabod combines malted barley and real pumpkin with cinnamon and nutmeg in a delicious and inviting brew. A rewarding complement to many dishes, Ichabod pairs well with autumnal foods such as poultry and root vegetables. After dinner, try it with your favorite dessert!",,
3689,2013-07-09 00:12:51.751824+00:00,2013-07-09 00:12:51.760118+00:00,,Zoomer,909,117,,,,,,,"A refreshing wheat ale, Zoomer is brewed to quench your summer thirst. American-grown wheat provides Zoomer's straw color and its soft, clean body. With subtle, yet flavorful hints of citrus fruit in its finish, Zoomer is the perfect companion to all things summer. Food pairings include artisan cheeses, fresh greens, fish and chicken.",,
3690,2013-07-09 00:12:51.785312+00:00,2013-07-09 00:12:51.853855+00:00,,Night Tripper,909,44,,10.800000000000001,,,,,"Night Tripper is an Imperial Stout for a Fat Tuesday release. Dark, mysterious and poetic, Night Tripper's abundance of roasted malts, combined with flaked barley create a rich, roasty beer with deeply intense and lush flavors. Night Tripper's layered, nuanced tones invite intrigue and reward a curious palate.",,
3691,2013-07-09 00:12:51.907463+00:00,2013-07-09 00:12:51.921935+00:00,,Pale Ale,910,27,,5.5199999999999996,,,,,,,
3692,2013-07-09 00:12:51.941330+00:00,2013-07-09 00:12:51.965263+00:00,,Peckiomen Pils,911,96,,,,,,,,,
3693,2013-07-09 00:12:52.087901+00:00,2013-07-09 00:12:52.103733+00:00,,Speight's Gold Medal Ale,912,2,,4.0,,,,,,,
3694,2013-07-09 00:12:52.129911+00:00,2013-07-09 00:12:52.166262+00:00,,Gritstone Premium Ale,913,39,,,,,,,,,
3695,2013-07-09 00:12:52.180325+00:00,2013-07-09 00:12:52.195544+00:00,,Maple Wheat,913,1,,,,,,,,,
3696,2013-07-09 00:12:52.228605+00:00,2013-07-09 00:12:52.242705+00:00,,Eisbock,913,91,,,,,,,,,
3697,2013-07-09 00:12:52.351140+00:00,2013-07-09 00:12:52.378454+00:00,,Kriek,913,117,,,,,,,,,
3698,2013-07-09 00:12:52.397112+00:00,2013-07-09 00:12:52.431565+00:00,,Apple Ale,913,117,,,,,,,,,
3699,2013-07-09 00:12:52.488285+00:00,2013-07-09 00:12:52.510723+00:00,,Weisse Beer,913,96,,,,,,,,,
3700,2013-07-09 00:12:52.563458+00:00,2013-07-09 00:12:52.575822+00:00,,Saaz Pilsner,913,1,,,,,,,,,
3701,2013-07-09 00:12:52.596529+00:00,2013-07-09 00:12:52.639277+00:00,,Premium Light,913,27,,,,,,,,,
3702,2013-07-09 00:12:52.673017+00:00,2013-07-09 00:12:52.787076+00:00,,Best Bitter,913,1,,,,,,,,,
3703,2013-07-09 00:12:52.816466+00:00,2013-07-09 00:12:52.855953+00:00,,Old Jack,913,14,,,,,,,,,
3704,2013-07-09 00:12:52.904512+00:00,2013-07-09 00:12:52.920520+00:00,,Prostrator Doppelbock,914,91,,,,,,,,,
3705,2013-07-09 00:12:52.929756+00:00,2013-07-09 00:12:52.954622+00:00,,Dark Pilsener,914,96,,5.5,,,,,,,
3706,2013-07-09 00:12:53.040974+00:00,2013-07-09 00:12:53.047947+00:00,,Classic Pilsener,914,1,,5.0,,,,,,,
3707,2013-07-09 00:12:53.078573+00:00,2013-07-09 00:12:53.099996+00:00,,Winter Fest Beer,914,91,,,,,,,,,
3708,2013-07-09 00:12:53.169432+00:00,2013-07-09 00:12:53.196294+00:00,,Blonde,914,1,,3.0,,,,,,,
3709,2013-07-09 00:12:53.205797+00:00,2013-07-09 00:12:53.217238+00:00,,Oktoberfest,914,85,,,,,,,,,
3710,2013-07-09 00:12:53.228230+00:00,2013-07-09 00:12:53.305485+00:00,,Ise Kadoya Stout,915,43,,5.0,,,,,A very yeasty beer with an earthy aroma. Rich flavors deepen the stout character.,,
3711,2013-07-09 00:12:53.328377+00:00,2013-07-09 00:12:53.342519+00:00,,3C Extreme,917,27,,,,,,,,,
3712,2013-07-09 00:12:53.354534+00:00,2013-07-09 00:12:53.403540+00:00,,Bill Payer Ale / BPA,917,27,,,,,,,,,
3713,2013-07-09 00:12:53.483818+00:00,2013-07-09 00:12:53.591430+00:00,,Ich Bin Ein Berliner Weisse,917,1,,,,,,,,,
3714,2013-07-09 00:12:53.599593+00:00,2013-07-09 00:12:53.616866+00:00,,Wee Heavier,917,16,,9.5,,,,,,,
3715,2013-07-09 00:12:53.639261+00:00,2013-07-09 00:12:53.654375+00:00,,Tart,917,1,,,,,,,,,
3716,2013-07-09 00:12:53.666285+00:00,2013-07-09 00:12:53.672396+00:00,,Spring Ale,917,1,,,,,,,,,
3717,2013-07-09 00:12:53.689519+00:00,2013-07-09 00:12:53.711068+00:00,,Robust Porter,917,26,,,,,,,,,
3718,2013-07-09 00:12:53.730703+00:00,2013-07-09 00:12:53.736463+00:00,,60 Shilling,917,16,,,,,,,lighter Scotish-Style Ale... amber in color with plenty of maltiness... reminds us all that sometime there just aren't enough O's in smooth,,
3719,2013-07-09 00:12:53.749717+00:00,2013-07-09 00:12:53.774963+00:00,,Blacksmith Porter,918,26,,,,,,,,,
3720,2013-07-09 00:12:53.799285+00:00,2013-07-09 00:12:53.821680+00:00,,Honey Weizen,918,96,,,,,,,,,
3721,2013-07-09 00:12:53.943593+00:00,2013-07-09 00:12:53.968080+00:00,,Raspberry Weizen,918,117,,,,,,,,,
3722,2013-07-09 00:12:53.987848+00:00,2013-07-09 00:12:54.010548+00:00,,Hefe Weizen,918,96,,,,,,,,,
3723,2013-07-09 00:12:54.033704+00:00,2013-07-09 00:12:54.095279+00:00,,Östgöta Blåbärs,919,1,,,,,,,,,
3724,2013-07-09 00:12:54.146740+00:00,2013-07-09 00:12:54.176223+00:00,,Old Stock Ale 2007,920,14,,11.699999999999999,,,,,,,
3725,2013-07-09 00:12:54.193256+00:00,2013-07-09 00:12:54.210511+00:00,,Brother Thelonious,920,1,,9.0,,,,,,,
3726,2013-07-09 00:12:54.232852+00:00,2013-07-09 00:12:54.237924+00:00,,Old Rasputin Russian Imperial Stout,920,44,,9.0,,,,,"Produced in the tradition of 18th Century English brewers who supplied the court of Russia's Catherine the Great, Old Rasputin seems to develop a cult following wherever it goes. It's a rich, intense brew with big complex flavors and a warming finish.",,
3727,2013-07-09 00:12:54.255291+00:00,2013-07-09 00:12:54.264004+00:00,,Old Stock Ale 2004,920,14,,11.4,,,,,,,
3728,2013-07-09 00:12:54.277278+00:00,2013-07-09 00:12:54.302535+00:00,,Old Stock Ale 2002,920,14,,11.4,,,,,,,
3729,2013-07-09 00:12:54.425269+00:00,2013-07-09 00:12:54.463715+00:00,,PranQster Belgian Ale,920,1,,7.5999999999999996,,,,,"Pranqster
Belgian Style Golden Ale

Belgian Ales represent the height of the brewers' art. Sophisticated brewing techniques, yeast blends and unique flavoring elements have elevated the beers of Belgium to the status enjoyed by wine in other countries.

PranQster follows in this tradition using a mixed culture of antique yeast strains that produce a floral nose, a full fruity flavor and a clean finish.

Available in 12oz 4 packs and 750 ml traditionally corked and wired bottles.

Vital Statistics
Style: Belgian Style
          Golden Ale
Color: Soft Gold
ABV: 7.6%
Bitterness: 20 IBU's

-http://www.northcoastbrewing.com/beer-Pranqster.htm",,
3730,2013-07-09 00:12:54.480173+00:00,2013-07-09 00:12:54.502508+00:00,,Old Stock Ale 2001,920,14,,11.4,,,,,,,
3731,2013-07-09 00:12:54.551002+00:00,2013-07-09 00:12:54.581609+00:00,,Old No.38 Stout,920,43,,5.5,,,,,"Named for a retired California Western Railroad steam engine on the Fort Bragg to Willits run through the Redwoods, Old No. 38 Stout is a smooth, firm-bodied stout with the toasted character and coffee notes of dark malts and roasted barley.",,
3732,2013-07-09 00:12:54.601269+00:00,2013-07-09 00:12:54.616955+00:00,,Wintertime Ale 1992,920,39,,,,,,,,,
3733,2013-07-09 00:12:54.737854+00:00,2013-07-09 00:12:54.789301+00:00,,Acme California Brown Ale,920,39,,5.5999999999999996,,,,,,,
3734,2013-07-09 00:12:54.807701+00:00,2013-07-09 00:12:54.833908+00:00,,Wintertime Ale,920,39,,,,,,,,,
3735,2013-07-09 00:12:54.850187+00:00,2013-07-09 00:12:54.901627+00:00,,Acme California Pale Ale,920,27,,5.0,,,,,"This easy-drinking Pale Ale revives the name of one of the early icons of California brewing. Clean-tasting and pleasantly malty, Acme Pale is brewed with Yakima Valley hops, American two-row malt and British specialty malts for depth.",,
3736,2013-07-09 00:12:54.910196+00:00,2013-07-09 00:12:54.943918+00:00,,Scrimshaw Pilsner Style Beer,920,78,,4.4000000000000004,,,,,"Named for the delicate engravings popularized by 19th century seafarers, Scrimshaw is a fresh tastingPilsner brewed in the finest European tradition using Munich malt and, Hallertauer and Tettnang hops. Scrimshaw has a subtle hop character, a crisp, clean palate, and a dry finish.",,
3737,2013-07-09 00:12:54.952994+00:00,2013-07-09 00:12:54.976629+00:00,,Red Seal Ale,920,34,,5.5,,,,,"Malt and hops are beautifully married in this full-bodied, copper-red Pale Ale. Red Seal is generously hopped for a long, spicy finish.",,
3738,2013-07-09 00:12:55.005219+00:00,2013-07-09 00:12:55.133675+00:00,,Creamation Ale,921,114,,,,,,,This style of beer is light to medium in body (mouth-feel) with very little hop character. The brewer says Ã¢â‚¬Å“a good beer to try if youÃ¢â‚¬â„¢re a Northern Lite drinkerÃ¢â‚¬Â,,
3739,2013-07-09 00:12:55.188996+00:00,2013-07-09 00:12:55.219164+00:00,,Squirrel's Nut Brown,921,39,,,,,,,"This smooth Ale has an even display of hop bitterness and bold malt flavor, with a hint of nutty flavor from the dark malt, to produce a superior brown ale taste",,
3740,2013-07-09 00:12:55.233680+00:00,2013-07-09 00:12:55.250255+00:00,,McCafferty's Ale,921,23,,,,,,,"This is a true Celtic Red ale thatÃ¢â‚¬â„¢s as faithful as its namesake. With a smooth balance between malt and hops, itÃ¢â‚¬â„¢s sure to become a pubhouse favorite",,
3741,2013-07-09 00:12:55.264203+00:00,2013-07-09 00:12:55.288671+00:00,,Station 33 Firehouse Red,921,23,,,,,,,"This red is a rich, malty, ruby-colored ale with a smooth finish.",,
3742,2013-07-09 00:12:55.310250+00:00,2013-07-09 00:12:55.329170+00:00,,Amber Waves of Grain,921,34,,,,,,,"An amber-colored beer, lightly hopped, with a nice malty finish; go ahead, salute your brew.",,
3743,2013-07-09 00:12:55.365905+00:00,2013-07-09 00:12:55.401197+00:00,,Paddlers Pale Ale,921,27,,,,,,,"This clean, crisp ale was dry-hopped and is as refreshing as a plunge in the Slippery Rock Creek.",,
